time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
100,0.08,0.87,33.98,26.71,0.01
190,0.09,0.87,33.99,26.71,0.01
280,0.23,0.88,33.99,26.71,0.01
300,0.2,0.88,33.99,26.71,0.01
490,0.31,0.87,33.99,26.72,0.03
700,0.23,0.84,33.99,26.72,0.05
900,0.19,0.83,33.99,26.72,0.02
1050,0.22,0.83,34.0,26.72,0.04
1080,0.29,0.85,34.0,26.72,0.02
1180,0.27,0.87,34.0,26.72,0.04
1360,0.26,0.87,34.0,26.73,0.05
1500,0.25,0.87,34.0,26.73,0.01
1660,0.27,0.89,34.01,26.73,0.03
1770,0.21,0.89,34.01,26.73,0.01
1810,0.3,0.88,34.01,26.73,0.02
1950,0.14,0.83,34.01,26.73,0.08
1960,0.16,0.83,34.01,26.73,0.08
2060,0.2,0.83,34.01,26.73,0.04
2160,0.13,0.83,34.01,26.73,0.02
2260,0.15,0.83,34.01,26.73,0.03
2290,0.12,0.83,34.01,26.73,0.02
2300,0.14,0.83,34.01,26.73,0.02
2330,0.12,0.83,34.01,26.73,0.02
2360,0.13,0.83,34.01,26.73,0.05
2420,0.15,0.83,34.01,26.73,0.01
2500,0.18,0.86,34.02,26.73,0.03
2580,0.18,0.87,34.02,26.73,0.03
2590,0.18,0.87,34.02,26.73,0.03
2790,0.15,0.84,34.02,26.73,0.07
2880,0.18,0.83,34.02,26.73,0.07
3180,0.2,0.87,34.02,26.74,0.02
3210,0.13,0.84,34.02,26.74,0.02
3310,0.17,0.84,34.02,26.74,0.01
3360,0.15,0.85,34.02,26.74,0.01
3420,0.17,0.86,34.02,26.74,0.01
3460,0.16,0.86,34.02,26.74,0.01
3470,0.15,0.86,34.02,26.74,0.01
3480,0.15,0.86,34.02,26.74,0.02
3640,0.23,0.88,34.03,26.74,0.01
3650,0.28,0.88,34.03,26.74,0.01
3700,0.22,0.89,34.03,26.74,0.01
3800,0.29,0.89,34.03,26.74,0.02
4110,0.22,0.85,34.03,26.74,0.04
4170,0.19,0.85,34.03,26.74,0.02
4200,0.17,0.84,34.03,26.74,0.02
4220,0.17,0.84,34.03,26.74,0.02
4260,0.14,0.84,34.03,26.74,0.02
4320,0.15,0.84,34.03,26.74,0.03
4360,0.15,0.81,34.03,26.74,0.03
4390,0.14,0.82,34.03,26.74,0.02
8130,0.36,0.8,34.09,26.78,0.04
8160,0.31,0.79,34.09,26.78,0.02
8280,0.38,0.79,34.09,26.79,0.06
8430,0.19,0.78,34.09,26.79,0.03
8470,0.17,0.77,34.09,26.79,0.03
8720,0.19,0.78,34.1,26.79,0.03
8770,0.2,0.78,34.1,26.79,0.05
9070,0.35,0.78,34.1,26.79,0.02
9210,0.17,0.76,34.1,26.79,0.02
9470,0.24,0.77,34.11,26.79,0.02
9560,0.22,0.76,34.11,26.8,0.02
9590,0.19,0.76,34.11,26.8,0.02
9650,0.18,0.77,34.11,26.8,0.02
9700,0.2,0.76,34.11,26.8,0.06
9780,0.16,0.75,34.11,26.8,0.01
9810,0.16,0.75,34.11,26.8,0.01
9910,0.24,0.77,34.11,26.8,0.01
10040,0.15,0.75,34.11,26.8,0.02
10260,0.26,0.76,34.11,26.8,0.01
10370,0.14,0.75,34.12,26.8,0.03
10460,0.18,0.76,34.12,26.8,0.03
10490,0.15,0.76,34.12,26.8,0.03
11050,0.23,0.8,34.13,26.8,0.02
11060,0.24,0.8,34.13,26.8,0.02
11130,0.25,0.82,34.13,26.81,0.01
11170,0.19,0.82,34.13,26.81,0.03
11360,0.15,0.8,34.13,26.81,0.03
11650,0.24,0.77,34.14,26.81,0.02
11670,0.21,0.77,34.14,26.81,0.02
11780,0.21,0.76,34.14,26.81,0.03
11850,0.28,0.77,34.14,26.81,0.02
11860,0.25,0.77,34.14,26.81,0.02
11880,0.31,0.77,34.14,26.81,0.02
11970,0.22,0.77,34.15,26.81,0.02
12030,0.19,0.77,34.15,26.82,0.01
12230,0.29,0.78,34.15,26.82,0.03
12390,0.33,0.82,34.15,26.82,0.03
12410,0.31,0.83,34.15,26.82,0.03
12430,0.33,0.84,34.15,26.82,0.03
12690,0.19,0.78,34.16,26.82,0.02
12850,0.13,0.76,34.16,26.82,0.01
17570,0.31,0.86,34.25,26.88,0.02
17620,0.25,0.85,34.25,26.88,0.03
17630,0.25,0.85,34.25,26.88,0.03
17770,0.24,0.84,34.25,26.88,0.04
17790,0.26,0.84,34.25,26.88,0.04
17860,0.25,0.82,34.25,26.89,0.03
17940,0.29,0.82,34.25,26.89,0.03
17990,0.2,0.81,34.25,26.89,0.03
18050,0.29,0.82,34.25,26.89,0.05
18290,0.21,0.8,34.26,26.89,0.03
18300,0.22,0.81,34.26,26.89,0.02
18310,0.23,0.81,34.26,26.89,0.02
18560,0.28,0.83,34.26,26.9,0.03
18600,0.24,0.83,34.26,26.9,0.05
18820,0.28,0.82,34.27,26.9,0.01
18880,0.2,0.81,34.27,26.9,0.02
18980,0.17,0.81,34.27,26.9,0.01
18990,0.15,0.81,34.27,26.9,0.01
19110,0.18,0.81,34.27,26.9,0.01
